"PASSENGERS","DISTANCE","UNIQUE_CARRIER_NAME","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_NM","DEST","DEST_CITY_NAME","DEST_STATE_NM",
13603.00,157.00,"PSA Airlines Inc.","CLT","Charlotte, NC","North Carolina","MYR","Myrtle Beach, SC","South Carolina",
13646.00,2105.00,"Delta Air Lines Inc.","SLC","Salt Lake City, UT","Utah","BOS","Boston, MA","Massachusetts",
13647.00,353.00,"Southwest Airlines Co.","OAK","Oakland, CA","California","LGB","Long Beach, CA","California",
13647.00,1072.00,"Southwest Airlines Co.","MCO","Orlando, FL","Florida","PVD","Providence, RI","Rhode Island",
13648.00,1009.00,"Southwest Airlines Co.","PHX","Phoenix, AZ","Arizona","PDX","Portland, OR","Oregon",
13650.00,977.00,"American Airlines Inc.","AUS","Austin, TX","Texas","ORD","Chicago, IL","Illinois",
13661.00,2425.00,"United Air Lines Inc.","EWR","Newark, NJ","New Jersey","SAN","San Diego, CA","California",
13700.00,874.00,"Delta Air Lines Inc.","BZN","Bozeman, MT","Montana","MSP","Minneapolis, MN","Minnesota",
13758.00,872.00,"Southwest Airlines Co.","AUS","Austin, TX","Texas","PHX","Phoenix, AZ","Arizona",
13761.00,853.00,"American Airlines Inc.","MKE","Milwaukee, WI","Wisconsin","DFW","Dallas/Fort Worth, TX","Texas",
13769.00,899.00,"JetBlue Airways","DCA","Washington, DC","Virginia","FLL","Fort Lauderdale, FL","Florida",
13775.00,322.00,"PSA Airlines Inc.","CLT","Charlotte, NC","North Carolina","IAD","Washington, DC","Virginia",
13779.00,317.00,"Delta Air Lines Inc.","ATL","Atlanta, GA","Georgia","MYR","Myrtle Beach, SC","South Carolina",
13784.00,612.00,"JetBlue Airways","BOS","Boston, MA","Massachusetts","RDU","Raleigh/Durham, NC","North Carolina",
13787.00,1012.00,"United Air Lines Inc.","ORD","Chicago, IL","Illinois","TPA","Tampa, FL","Florida",
13796.00,956.00,"Alaska Airlines Inc.","ONT","Ontario, CA","California","SEA","Seattle, WA","Washington",
13821.00,738.00,"Southwest Airlines Co.","STL","St. Louis, MO","Missouri","BWI","Baltimore, MD","Maryland",
13824.00,925.00,"Spirit Air Lines","BWI","Baltimore, MD","Maryland","FLL","Fort Lauderdale, FL","Florida",
13827.00,646.00,"Delta Air Lines Inc.","EYW","Key West, FL","Florida","ATL","Atlanta, GA","Georgia",
13834.00,368.00,"Southwest Airlines Co.","LAS","Las Vegas, NV","Nevada","SLC","Salt Lake City, UT","Utah",
13858.00,280.00,"JetBlue Airways","BOS","Boston, MA","Massachusetts","PHL","Philadelphia, PA","Pennsylvania",
13861.00,1754.00,"Southwest Airlines Co.","BOS","Boston, MA","Massachusetts","DEN","Denver, CO","Colorado",
13872.00,1024.00,"Delta Air Lines Inc.","SEA","Seattle, WA","Washington","DEN","Denver, CO","Colorado",
13880.00,899.00,"JetBlue Airways","FLL","Fort Lauderdale, FL","Florida","DCA","Washington, DC","Virginia",
13883.00,319.00,"Southwest Airlines Co.","MAF","Midland/Odessa, TX","Texas","DAL","Dallas, TX","Texas",
13886.00,551.00,"American Airlines Inc.","DFW","Dallas/Fort Worth, TX","Texas","ELP","El Paso, TX","Texas",
13892.00,511.00,"American Airlines Inc.","CLT","Charlotte, NC","North Carolina","MEM","Memphis, TN","Tennessee",
13896.00,1189.00,"Spirit Air Lines","MCO","Orlando, FL","Florida","SJU","San Juan, PR","Puerto Rico",
13902.00,680.00,"Alaska Airlines Inc.","KTN","Ketchikan, AK","Alaska","SEA","Seattle, WA","Washington",
13911.00,479.00,"Southwest Airlines Co.","SMF","Sacramento, CA","California","PDX","Portland, OR","Oregon",
13931.00,925.00,"Spirit Air Lines","FLL","Fort Lauderdale, FL","Florida","BWI","Baltimore, MD","Maryland",
13936.00,1242.00,"American Airlines Inc.","LAX","Los Angeles, CA","California","AUS","Austin, TX","Texas",
13938.00,337.00,"American Airlines Inc.","RDU","Raleigh/Durham, NC","North Carolina","PHL","Philadelphia, PA","Pennsylvania",
13950.00,956.00,"Alaska Airlines Inc.","SEA","Seattle, WA","Washington","ONT","Ontario, CA","California",
13953.00,1035.00,"Delta Air Lines Inc.","PBI","West Palm Beach/Palm Beach, FL","Florida","LGA","New York, NY","New York",
13965.00,479.00,"Southwest Airlines Co.","PDX","Portland, OR","Oregon","SMF","Sacramento, CA","California",
13970.00,277.00,"Southwest Airlines Co.","HRL","Harlingen/San Benito, TX","Texas","HOU","Houston, TX","Texas",
13973.00,317.00,"Delta Air Lines Inc.","MYR","Myrtle Beach, SC","South Carolina","ATL","Atlanta, GA","Georgia",
13983.00,977.00,"American Airlines Inc.","ORD","Chicago, IL","Illinois","AUS","Austin, TX","Texas",
13988.00,719.00,"American Airlines Inc.","EWR","Newark, NJ","New Jersey","ORD","Chicago, IL","Illinois",
14013.00,277.00,"Southwest Airlines Co.","HOU","Houston, TX","Texas","HRL","Harlingen/San Benito, TX","Texas",
14013.00,407.00,"Spirit Air Lines","LAS","Las Vegas, NV","Nevada","OAK","Oakland, CA","California",
14015.00,280.00,"Envoy Air","XNA","Fayetteville, AR","Arkansas","DFW","Dallas/Fort Worth, TX","Texas",
14017.00,646.00,"American Airlines Inc.","ORD","Chicago, IL","Illinois","RDU","Raleigh/Durham, NC","North Carolina",
14020.00,1182.00,"United Air Lines Inc.","ORD","Chicago, IL","Illinois","FLL","Fort Lauderdale, FL","Florida",
14029.00,1476.00,"Frontier Airlines Inc.","DCA","Washington, DC","Virginia","DEN","Denver, CO","Colorado",
14030.00,1504.00,"United Air Lines Inc.","AUS","Austin, TX","Texas","SFO","San Francisco, CA","California",
14056.00,442.00,"Delta Air Lines Inc.","ATL","Atlanta, GA","Georgia","MLB","Melbourne, FL","Florida",
14085.00,184.00,"Republic Airline","BOS","Boston, MA","Massachusetts","LGA","New York, NY","New York",
14087.00,511.00,"American Airlines Inc.","MEM","Memphis, TN","Tennessee","CLT","Charlotte, NC","North Carolina",
14089.00,2295.00,"Southwest Airlines Co.","BWI","Baltimore, MD","Maryland","SAN","San Diego, CA","California",
14099.00,448.00,"Delta Air Lines Inc.","STL","St. Louis, MO","Missouri","MSP","Minneapolis, MN","Minnesota",
14108.00,834.00,"Southwest Airlines Co.","MCO","Orlando, FL","Florida","PIT","Pittsburgh, PA","Pennsylvania",
14121.00,584.00,"Delta Air Lines Inc.","SJC","San Jose, CA","California","SLC","Salt Lake City, UT","Utah",
14123.00,1749.00,"Spirit Air Lines","DTW","Detroit, MI","Michigan","LAS","Las Vegas, NV","Nevada",
14149.00,867.00,"Southwest Airlines Co.","LAS","Las Vegas, NV","Nevada","SEA","Seattle, WA","Washington",
14175.00,1029.00,"Delta Air Lines Inc.","MSP","Minneapolis, MN","Minnesota","JFK","New York, NY","New York",
14183.00,2402.00,"Alaska Airlines Inc.","EWR","Newark, NJ","New Jersey","SEA","Seattle, WA","Washington",
14185.00,177.00,"Southwest Airlines Co.","MCO","Orlando, FL","Florida","FLL","Fort Lauderdale, FL","Florida",
14190.00,1972.00,"American Airlines Inc.","MIA","Miami, FL","Florida","PHX","Phoenix, AZ","Arizona",
14191.00,2402.00,"Alaska Airlines Inc.","SEA","Seattle, WA","Washington","EWR","Newark, NJ","New Jersey",
14196.00,1269.00,"Delta Air Lines Inc.","ATL","Atlanta, GA","Georgia","ABQ","Albuquerque, NM","New Mexico",
14198.00,407.00,"Spirit Air Lines","OAK","Oakland, CA","California","LAS","Las Vegas, NV","Nevada",
14200.00,549.00,"Delta Air Lines Inc.","BDL","Hartford, CT","Connecticut","DTW","Detroit, MI","Michigan",
14220.00,1119.00,"Spirit Air Lines","FLL","Fort Lauderdale, FL","Florida","DFW","Dallas/Fort Worth, TX","Texas",
14225.00,322.00,"PSA Airlines Inc.","IAD","Washington, DC","Virginia","CLT","Charlotte, NC","North Carolina",
14230.00,867.00,"Southwest Airlines Co.","SEA","Seattle, WA","Washington","LAS","Las Vegas, NV","Nevada",
14230.00,882.00,"Southwest Airlines Co.","STL","St. Louis, MO","Missouri","MCO","Orlando, FL","Florida",
14240.00,2422.00,"Alaska Airlines Inc.","JFK","New York, NY","New York","SEA","Seattle, WA","Washington",
14242.00,1139.00,"Southwest Airlines Co.","MCI","Kansas City, MO","Missouri","LAS","Las Vegas, NV","Nevada",
14258.00,2454.00,"Delta Air Lines Inc.","JFK","New York, NY","New York","PDX","Portland, OR","Oregon",
14271.00,1476.00,"Frontier Airlines Inc.","DEN","Denver, CO","Colorado","DCA","Washington, DC","Virginia",
14274.00,1175.00,"Delta Air Lines Inc.","GEG","Spokane, WA","Washington","MSP","Minneapolis, MN","Minnesota",
14280.00,213.00,"PSA Airlines Inc.","CLT","Charlotte, NC","North Carolina","SAV","Savannah, GA","Georgia",
14289.00,2454.00,"Delta Air Lines Inc.","PDX","Portland, OR","Oregon","JFK","New York, NY","New York",
14299.00,280.00,"Envoy Air","DFW","Dallas/Fort Worth, TX","Texas","XNA","Fayetteville, AR","Arkansas",
14301.00,651.00,"Southwest Airlines Co.","PHX","Phoenix, AZ","Arizona","SFO","San Francisco, CA","California",
14309.00,867.00,"JetBlue Airways","ORD","Chicago, IL","Illinois","BOS","Boston, MA","Massachusetts",
14325.00,738.00,"Southwest Airlines Co.","BWI","Baltimore, MD","Maryland","STL","St. Louis, MO","Missouri",
14332.00,258.00,"Spirit Air Lines","SAN","San Diego, CA","California","LAS","Las Vegas, NV","Nevada",
14349.00,177.00,"Southwest Airlines Co.","FLL","Fort Lauderdale, FL","Florida","MCO","Orlando, FL","Florida",
14367.00,1979.00,"American Airlines Inc.","PHX","Phoenix, AZ","Arizona","DCA","Washington, DC","Virginia",
14377.00,1371.00,"Southwest Airlines Co.","LAS","Las Vegas, NV","Nevada","STL","St. Louis, MO","Missouri",
14388.00,184.00,"Republic Airline","LGA","New York, NY","New York","BOS","Boston, MA","Massachusetts",
14412.00,353.00,"JetBlue Airways","OAK","Oakland, CA","California","LGB","Long Beach, CA","California",
14416.00,1175.00,"Delta Air Lines Inc.","MSP","Minneapolis, MN","Minnesota","GEG","Spokane, WA","Washington",
14430.00,442.00,"Delta Air Lines Inc.","MLB","Melbourne, FL","Florida","ATL","Atlanta, GA","Georgia",
14439.00,549.00,"Delta Air Lines Inc.","DTW","Detroit, MI","Michigan","BDL","Hartford, CT","Connecticut",
14453.00,1139.00,"Southwest Airlines Co.","LAS","Las Vegas, NV","Nevada","MCI","Kansas City, MO","Missouri",
14466.00,1182.00,"United Air Lines Inc.","FLL","Fort Lauderdale, FL","Florida","ORD","Chicago, IL","Illinois",
14469.00,973.00,"Southwest Airlines Co.","MCO","Orlando, FL","Florida","DAL","Dallas, TX","Texas",
14474.00,1012.00,"United Air Lines Inc.","TPA","Tampa, FL","Florida","ORD","Chicago, IL","Illinois",
14481.00,580.00,"Southwest Airlines Co.","ABQ","Albuquerque, NM","New Mexico","DAL","Dallas, TX","Texas",
14487.00,1972.00,"American Airlines Inc.","PHX","Phoenix, AZ","Arizona","MIA","Miami, FL","Florida",
14516.00,1035.00,"Delta Air Lines Inc.","LGA","New York, NY","New York","PBI","West Palm Beach/Palm Beach, FL","Florida",
14522.00,1029.00,"Delta Air Lines Inc.","JFK","New York, NY","New York","MSP","Minneapolis, MN","Minnesota",
14526.00,2422.00,"Alaska Airlines Inc.","SEA","Seattle, WA","Washington","JFK","New York, NY","New York",
14528.00,1749.00,"Spirit Air Lines","LAS","Las Vegas, NV","Nevada","DTW","Detroit, MI","Michigan",
14543.00,1979.00,"American Airlines Inc.","DCA","Washington, DC","Virginia","PHX","Phoenix, AZ","Arizona",
14545.00,2077.00,"American Airlines Inc.","CLT","Charlotte, NC","North Carolina","SAN","San Diego, CA","California",
14552.00,2611.00,"United Air Lines Inc.","BOS","Boston, MA","Massachusetts","LAX","Los Angeles, CA","California",
14559.00,1009.00,"United Air Lines Inc.","IAH","Houston, TX","Texas","PHX","Phoenix, AZ","Arizona",
14564.00,977.00,"United Air Lines Inc.","ORD","Chicago, IL","Illinois","AUS","Austin, TX","Texas",
14571.00,546.00,"Delta Air Lines Inc.","SLC","Salt Lake City, UT","Utah","GEG","Spokane, WA","Washington",
14575.00,623.00,"Southwest Airlines Co.","BNA","Nashville, TN","Tennessee","DAL","Dallas, TX","Texas",
14586.00,129.00,"SkyWest Airlines Inc.","SEA","Seattle, WA","Washington","PDX","Portland, OR","Oregon",
14601.00,2253.00,"United Air Lines Inc.","IAD","Washington, DC","Virginia","SAN","San Diego, CA","California",
14608.00,2425.00,"United Air Lines Inc.","SAN","San Diego, CA","California","EWR","Newark, NJ","New Jersey",
14610.00,293.00,"Southwest Airlines Co.","DAL","Dallas, TX","Texas","LBB","Lubbock, TX","Texas",
14625.00,2253.00,"United Air Lines Inc.","SAN","San Diego, CA","California","IAD","Washington, DC","Virginia",
14627.00,867.00,"JetBlue Airways","BOS","Boston, MA","Massachusetts","ORD","Chicago, IL","Illinois",
14651.00,641.00,"United Air Lines Inc.","DEN","Denver, CO","Colorado","DFW","Dallas/Fort Worth, TX","Texas",
14652.00,964.00,"United Air Lines Inc.","MIA","Miami, FL","Florida","IAH","Houston, TX","Texas",
14665.00,733.00,"Delta Air Lines Inc.","ORD","Chicago, IL","Illinois","LGA","New York, NY","New York",
14666.00,236.00,"Alaska Airlines Inc.","LAS","Las Vegas, NV","Nevada","LAX","Los Angeles, CA","California",
14671.00,3784.00,"American Airlines Inc.","HNL","Honolulu, HI","Hawaii","DFW","Dallas/Fort Worth, TX","Texas",
14692.00,1189.00,"Spirit Air Lines","SJU","San Juan, PR","Puerto Rico","MCO","Orlando, FL","Florida",
14699.00,721.00,"Delta Air Lines Inc.","DAL","Dallas, TX","Texas","ATL","Atlanta, GA","Georgia",
14724.00,1172.00,"American Airlines Inc.","IAD","Washington, DC","Virginia","DFW","Dallas/Fort Worth, TX","Texas",
14760.00,2174.00,"American Airlines Inc.","MIA","Miami, FL","Florida","LAS","Las Vegas, NV","Nevada",
14765.00,2519.00,"Delta Air Lines Inc.","MSP","Minneapolis, MN","Minnesota","ANC","Anchorage, AK","Alaska",
14781.00,2306.00,"United Air Lines Inc.","IAD","Washington, DC","Virginia","SEA","Seattle, WA","Washington",
14781.00,1182.00,"Spirit Air Lines","ORD","Chicago, IL","Illinois","FLL","Fort Lauderdale, FL","Florida",
14784.00,1197.00,"JetBlue Airways","PBI","West Palm Beach/Palm Beach, FL","Florida","BOS","Boston, MA","Massachusetts",
14790.00,733.00,"Delta Air Lines Inc.","LGA","New York, NY","New York","ORD","Chicago, IL","Illinois",
14812.00,1246.00,"Southwest Airlines Co.","BWI","Baltimore, MD","Maryland","HOU","Houston, TX","Texas",
14818.00,213.00,"PSA Airlines Inc.","SAV","Savannah, GA","Georgia","CLT","Charlotte, NC","North Carolina",
14821.00,872.00,"Southwest Airlines Co.","PHX","Phoenix, AZ","Arizona","AUS","Austin, TX","Texas",
14850.00,1733.00,"Southwest Airlines Co.","SEA","Seattle, WA","Washington","MDW","Chicago, IL","Illinois",
14858.00,2378.00,"American Airlines Inc.","PHL","Philadelphia, PA","Pennsylvania","SEA","Seattle, WA","Washington",
14896.00,1009.00,"Southwest Airlines Co.","PDX","Portland, OR","Oregon","PHX","Phoenix, AZ","Arizona",
14900.00,1069.00,"Southwest Airlines Co.","SAT","San Antonio, TX","Texas","LAS","Las Vegas, NV","Nevada",
14934.00,602.00,"American Airlines Inc.","DEN","Denver, CO","Colorado","PHX","Phoenix, AZ","Arizona",
14947.00,1182.00,"Southwest Airlines Co.","SAN","San Diego, CA","California","DAL","Dallas, TX","Texas",
14982.00,1598.00,"Delta Air Lines Inc.","JFK","New York, NY","New York","SJU","San Juan, PR","Puerto Rico",
14988.00,368.00,"Southwest Airlines Co.","SLC","Salt Lake City, UT","Utah","LAS","Las Vegas, NV","Nevada",
15007.00,1005.00,"Delta Air Lines Inc.","TPA","Tampa, FL","Florida","JFK","New York, NY","New York",
15013.00,1172.00,"American Airlines Inc.","DFW","Dallas/Fort Worth, TX","Texas","IAD","Washington, DC","Virginia",
15030.00,2174.00,"American Airlines Inc.","LAS","Las Vegas, NV","Nevada","MIA","Miami, FL","Florida",
15033.00,1514.00,"American Airlines Inc.","ORD","Chicago, IL","Illinois","LAS","Las Vegas, NV","Nevada",
15048.00,2496.00,"Alaska Airlines Inc.","SEA","Seattle, WA","Washington","BOS","Boston, MA","Massachusetts",
15054.00,228.00,"Southwest Airlines Co.","MDW","Chicago, IL","Illinois","DTW","Detroit, MI","Michigan",
15059.00,391.00,"SkyWest Airlines Inc.","SLC","Salt Lake City, UT","Utah","DEN","Denver, CO","Colorado",
15062.00,1542.00,"Alaska Airlines Inc.","PDX","Portland, OR","Oregon","ANC","Anchorage, AK","Alaska",
15063.00,2496.00,"Alaska Airlines Inc.","BOS","Boston, MA","Massachusetts","SEA","Seattle, WA","Washington",
15073.00,1005.00,"Delta Air Lines Inc.","JFK","New York, NY","New York","TPA","Tampa, FL","Florida",
15096.00,882.00,"Southwest Airlines Co.","MCO","Orlando, FL","Florida","STL","St. Louis, MO","Missouri",
15106.00,1182.00,"Southwest Airlines Co.","DAL","Dallas, TX","Texas","SAN","San Diego, CA","California",
15109.00,337.00,"American Airlines Inc.","PHL","Philadelphia, PA","Pennsylvania","RDU","Raleigh/Durham, NC","North Carolina",
15116.00,279.00,"Horizon Air","PDX","Portland, OR","Oregon","GEG","Spokane, WA","Washington",
15122.00,588.00,"Delta Air Lines Inc.","SLC","Salt Lake City, UT","Utah","SNA","Santa Ana, CA","California",
15127.00,2306.00,"United Air Lines Inc.","SEA","Seattle, WA","Washington","IAD","Washington, DC","Virginia",
15151.00,2611.00,"United Air Lines Inc.","LAX","Los Angeles, CA","California","BOS","Boston, MA","Massachusetts",
15152.00,456.00,"Delta Air Lines Inc.","BNA","Nashville, TN","Tennessee","DTW","Detroit, MI","Michigan",
15163.00,1371.00,"Southwest Airlines Co.","STL","St. Louis, MO","Missouri","LAS","Las Vegas, NV","Nevada",
15188.00,423.00,"Southwest Airlines Co.","OMA","Omaha, NE","Nebraska","MDW","Chicago, IL","Illinois",
15199.00,328.00,"American Airlines Inc.","CLT","Charlotte, NC","North Carolina","JAX","Jacksonville, FL","Florida",
15204.00,861.00,"Frontier Airlines Inc.","MCO","Orlando, FL","Florida","PHL","Philadelphia, PA","Pennsylvania",
15204.00,2378.00,"American Airlines Inc.","SEA","Seattle, WA","Washington","PHL","Philadelphia, PA","Pennsylvania",
15206.00,1246.00,"Southwest Airlines Co.","LAX","Los Angeles, CA","California","DAL","Dallas, TX","Texas",
15221.00,279.00,"Horizon Air","GEG","Spokane, WA","Washington","PDX","Portland, OR","Oregon",
15246.00,1055.00,"Spirit Air Lines","DFW","Dallas/Fort Worth, TX","Texas","LAS","Las Vegas, NV","Nevada",
15256.00,1021.00,"American Airlines Inc.","DFW","Dallas/Fort Worth, TX","Texas","CLE","Cleveland, OH","Ohio",
15266.00,588.00,"Delta Air Lines Inc.","SNA","Santa Ana, CA","California","SLC","Salt Lake City, UT","Utah",
15283.00,602.00,"American Airlines Inc.","PHX","Phoenix, AZ","Arizona","DEN","Denver, CO","Colorado",
15301.00,1246.00,"Southwest Airlines Co.","HOU","Houston, TX","Texas","BWI","Baltimore, MD","Maryland",
15303.00,1217.00,"American Airlines Inc.","BWI","Baltimore, MD","Maryland","DFW","Dallas/Fort Worth, TX","Texas",
15326.00,447.00,"Alaska Airlines Inc.","SFO","San Francisco, CA","California","SAN","San Diego, CA","California",
15333.00,236.00,"Alaska Airlines Inc.","LAX","Los Angeles, CA","California","LAS","Las Vegas, NV","Nevada",
15344.00,775.00,"United Air Lines Inc.","AUS","Austin, TX","Texas","DEN","Denver, CO","Colorado",
15346.00,447.00,"Alaska Airlines Inc.","SAN","San Diego, CA","California","SFO","San Francisco, CA","California",
15354.00,373.00,"Compass Airlines","SMF","Sacramento, CA","California","LAX","Los Angeles, CA","California",
15370.00,1217.00,"American Airlines Inc.","DFW","Dallas/Fort Worth, TX","Texas","BWI","Baltimore, MD","Maryland",
15380.00,353.00,"JetBlue Airways","LGB","Long Beach, CA","California","OAK","Oakland, CA","California",
15422.00,721.00,"Delta Air Lines Inc.","ATL","Atlanta, GA","Georgia","DAL","Dallas, TX","Texas",
15423.00,651.00,"American Airlines Inc.","CLT","Charlotte, NC","North Carolina","MSY","New Orleans, LA","Louisiana",
15429.00,651.00,"American Airlines Inc.","MSY","New Orleans, LA","Louisiana","CLT","Charlotte, NC","North Carolina",
15442.00,651.00,"Southwest Airlines Co.","SFO","San Francisco, CA","California","PHX","Phoenix, AZ","Arizona",
15451.00,1167.00,"Southwest Airlines Co.","MDW","Chicago, IL","Illinois","FLL","Fort Lauderdale, FL","Florida",
